C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_39_513.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_39_513.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_39_513.jpg,0,0,0,1.760048E-06
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_39_649.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_39_649.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_39_649.jpg,0,0,0,1.357525E-05
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_39_782.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_39_782.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_39_782.jpg,0,0,0,6.139423E-06
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_39_849.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_39_849.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_39_849.jpg,0,0,0,4.458305E-06
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_39_916.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_39_916.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_39_916.jpg,0,0,0,1.3947E-05
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_39_984.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_39_984.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_39_984.jpg,0,0,0,2.542009E-06
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_053.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_053.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_053.jpg,0,0,0,1.929549E-06
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_186.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_186.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_186.jpg,0,0,0,2.85994E-06
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_253.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_253.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_253.jpg,0,0,0,1.260996E-05
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_389.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_389.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_389.jpg,0,0,0,7.893326E-06
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_532.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_532.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_532.jpg,0,0.430605,0,0.5146121
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_668.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_668.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_668.jpg,0,0.8178426,0,1.710087
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_735.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_735.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_735.jpg,0,1,0,2.436201
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_799.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_799.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_799.jpg,0,1,0,3.373556
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_867.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_867.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_867.jpg,0,1,0,4.078737
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_40_935.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_40_935.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_40_935.jpg,0,1,0,4.779206
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_070.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_070.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_070.jpg,0,1,0,6.397496
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_140.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_140.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_140.jpg,0,1,0,7.312396
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_272.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_272.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_272.jpg,0,1,0,8.671433
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_339.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_339.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_339.jpg,0,1,0,9.568624
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_407.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_407.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_407.jpg,0,1,0,10.23689
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_476.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_476.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_476.jpg,0,1,0,10.90119
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_613.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_613.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_613.jpg,0,1,0,12.47368
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_685.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_685.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_685.jpg,0,1,0,13.18402
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_752.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_752.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_752.jpg,0,1,0,13.87837
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_815.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_815.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_815.jpg,0,1,0,14.70206
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_882.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_882.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_882.jpg,0,1,0,15.5467
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_41_957.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_41_957.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_41_957.jpg,0,1,0,15.91719
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_017.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_017.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_017.jpg,-0.15,1,0,16.80593
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_088.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_088.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_088.jpg,-0.35,1,0,17.57387
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_156.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_156.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_156.jpg,-0.5000001,1,0,17.94549
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_225.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_225.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_225.jpg,-0.7,1,0,18.64038
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_293.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_293.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_293.jpg,0,1,0,19.27983
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_364.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_364.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_364.jpg,0,1,0,20.06301
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_432.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_432.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_432.jpg,0,1,0,20.64423
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_499.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_499.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_499.jpg,0,1,0,21.44494
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_567.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_567.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_567.jpg,0,1,0,22.05366
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_636.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_636.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_636.jpg,0,1,0,22.6365
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_704.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_704.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_704.jpg,-0.2,1,0,23.40687
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_772.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_772.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_772.jpg,-0.35,1,0,23.94136
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_840.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_840.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_840.jpg,-0.5500001,1,0,24.57924
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_908.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_908.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_908.jpg,-0.7,1,0,25.00425
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_42_975.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_42_975.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_42_975.jpg,-0.8500001,1,0,25.38244
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_044.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_044.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_044.jpg,-1,1,0,25.83158
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_113.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_113.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_113.jpg,-1,1,0,26.20866
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_182.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_182.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_182.jpg,-1,1,0,26.78135
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_254.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_254.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_254.jpg,-1,1,0,27.24167
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_388.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_388.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_388.jpg,0,1,0,28.32526
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_457.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_457.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_457.jpg,0,1,0,28.82092
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_526.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_526.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_526.jpg,0,0.7979638,0,29.35115
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_606.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_606.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_606.jpg,0,0.5568943,0,29.68002
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_727.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_727.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_727.jpg,0,0.1899184,0,29.8058
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_796.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_796.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_796.jpg,0,0,0,29.65577
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_865.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_865.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_865.jpg,0.2,0.2039046,0,29.54653
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_43_996.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_43_996.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_43_996.jpg,0.5000001,0.5985558,0,29.64975
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_44_125.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_44_125.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_44_125.jpg,0.8500001,0.9873847,0,30.01055
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_44_254.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_44_254.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_44_254.jpg,1,1,0,30.07973
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_44_383.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_44_383.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_44_383.jpg,0,0.6159367,0,30.06302
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_44_515.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_44_515.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_44_515.jpg,0,0.2193175,0,29.86368
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_44_647.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_44_647.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_44_647.jpg,-0.15,0,0,29.53433
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_44_776.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_44_776.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_44_776.jpg,-0.45,0,0,29.01775
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_44_904.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_44_904.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_44_904.jpg,-0.8000001,0.1880676,0,28.28235
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_034.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_034.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_034.jpg,-1,0.5794293,0,28.04166
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_167.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_167.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_167.jpg,0,0.5778408,0,28.45986
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_234.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_234.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_234.jpg,0,0.37713,0,28.51204
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_369.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_369.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_369.jpg,0,0,0,28.30643
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_505.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_505.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_505.jpg,0,0,0,27.9011
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_638.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_638.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_638.jpg,0.3,0,0,27.50402
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_772.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_772.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_772.jpg,0,0.2086929,0,27.2172
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_839.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_839.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_839.jpg,0,0.4091187,0,27.368
C:\Users\java\Documents\22071A12C4\IMG\center_2025_07_21_15_06_45_974.jpg,C:\Users\java\Documents\22071A12C4\IMG\left_2025_07_21_15_06_45_974.jpg,C:\Users\java\Documents\22071A12C4\IMG\right_2025_07_21_15_06_45_974.jpg,0.3,0.002855986,0,27.21564
